regional_unit,school_district,prefecture,municipal_unit,district,municipality,school_type,school_subtype,school_code,school_name,phone_number,fax_number,email,area,street_address,zip_code,lat,lng,Ανθούπολη,Περιστέρι,Άγιος Αντώνιος,Σεπόλια,Αττική,Σταθμός Λαρίσης,Μεταξουργείο,Ομόνοια,Πανεπιστήμιο,Σύνταγμα,Ακρόπολη,Συγγρού–Φίξ,Νέος Κόσμος,Άγιος Ιωάννης,Δάφνη,Άγιος ΔημήτριοςΑλέξανδρος Παναγούλης,ΗλιούποληΓρηγόρης Λαμπράκης,Άλιμος,Αργυρούπολη,Ελληνικό,min_dist
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΑΛΛΗΝΗΣ,ΠΑΛΛΗΝΗΣ,ΠΑΛΛΗΝΗΣ,Ιδιωτικά Σχολεία,Ιδιωτικό Νηπιαγωγείο,7521019,ΙΔΙΩΤΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΕΛΛΗΝΟΓΕΡΜΑΝΙΚΗ ΑΓΩΓΗ,2108176781.0,,admin@ea.gr,ΠΑΛΛΗΝΗ,ΔΗΜΗΤΡΙΟΥ ΠΑΝΑΓΕΑ (ΠΛΑΤΑΝΟΥ),15351,37.997823,23.893786,22.545963746157646,21.975971919028908,21.52793765809865,19.96933882511697,18.988013726184214,19.12361026951732,19.202171037616484,18.418737650605056,17.89954683889027,17.68361649825351,18.44624094456104,18.850937566339827,18.776176277207856,18.13365575535084,18.032923580413154,17.950412139704753,17.92765328320853,18.46303955943089,19.072891950741163,19.464689761894363,17.68361649825351
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΩΡΩΠΟΥ,ΑΦΙΔΝΩΝ,ΑΦΙΔΝΩΝ,Ιδιωτικά Σχολεία,Ιδιωτικό Νηπιαγωγείο,7521021,Ιδιωτικό Νηπιαγωγείο-ΕΚΠΑΙΔΕΥΤΙΚΗ ΑΝΑΓΕΝΝΗΣΗ-ΕΚΠΑΙΔΕΥΤΗΡΙΑ ΑΝΤΩΝΟΠΟΥΛΟΥ,2295029840.0,2295029845,nipiagogeio@anagennisi.edu.gr,ΑΦΙΔΝΕΣ,ΧΡΥΣΑΝΘΕΜΩΝ 11,19014,38.188548,23.842782,24.25911288078293,24.203783890053,24.435116457072777,23.74481342854668,23.4571319254004,24.125999613479543,24.61183789344116,24.416947660605626,24.46685557691733,24.813310442553856,25.687399258232865,26.24401885991088,26.729208831604268,26.52974878642106,27.053016135448274,27.72792081448785,28.57000541525559,29.646170690893257,31.07067921085299,31.959651818163582,23.4571319254004
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΑΙΑΝΙΑΣ,ΓΛΥΚΩΝ ΝΕΡΩΝ,ΓΛΥΚΩΝ ΝΕΡΩΝ,Ιδιωτικά Σχολεία,Ιδιωτικό Δημοτικό Σχολείο,7521026,ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ - ΕΚΠΑΙΔΕΥΤΗΡΙΑ Ο ΠΛΑΤΩΝ Α.Ε.,2106611793.0,,demotiko@platon.gr,ΛΟΦΟΣ ΦΟΥΡΕΣΙ - ΓΛΥΚΑ ΝΕΡΑ,ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 3,15354,38.005119,23.849479,17.595574580240573,17.033657766041905,16.60408690994569,15.057994673949416,14.092976733958832,14.269005929091414,14.38391783554744,13.628304599865972,13.14919770262847,12.992911257555027,13.80722604798933,14.252896854695152,14.262712528300373,13.66366429306588,13.67630887814661,13.752704706372771,13.94271837993557,14.658054030730847,15.54767030133521,16.123123655707406,12.992911257555027
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΑΛΛΗΝΗΣ,ΠΑΛΛΗΝΗΣ,ΠΑΛΛΗΝΗΣ,Ιδιωτικά Σχολεία,Ιδιωτικό Δημοτικό Σχολείο,7521028,ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΕΛΛΗΝΟΓΕΡΜΑΝΙΚΗ ΑΓΩΓΗ,2108176727.0,2106032554,admin@ea.gr,ΠΑΛΛΗΝΗ ΑΤΤΙΚΗΣ,Δ. ΠΑΝΑΓΕΑ,15351,37.998288,23.893179,22.47492171271728,21.90565818895757,21.45892859740657,19.901009351345905,18.920486609817058,19.057910794340835,19.137905684277516,18.35539511440744,17.83748131281118,17.623359916672086,18.387609714354465,18.793519029538118,18.7209943512187,18.07944015676005,17.981431862450805,17.902528328664463,17.88434468307146,18.423636122834704,19.039285419978604,19.43478530293829,17.623359916672086
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΑΛΛΗΝΗΣ,ΠΑΛΛΗΝΗΣ,ΠΑΛΛΗΝΗΣ,Ιδιωτικά Σχολεία,Ιδιωτικό Δημοτικό Σχολείο,7521030,ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ - ΕΚΠΑΙΔΕΥΤΗΡΙΑ ΒΟΥΛΑ ΚΑΛΑΝΔΡΟΥ,2106668744.0,2106030596,kalandrou@yahoo.gr,ΠΑΛΛΗΝΗ,ΕΙΡΗΝΗΣ 4 & ΣΑΧΤΟΥΡΗ,15351,37.997255,23.874113,20.381751716907143,19.807437681090963,19.353574348125782,17.792879118321014,16.80976388298162,16.943946418849873,17.023763097971788,16.242131827215907,15.72662171594411,15.518054531167683,16.28912685686363,16.701195029598075,16.642385140689452,16.007803421396794,15.9314757481225,15.886444513053046,15.918563808495454,16.50573396188859,17.200738191674173,17.651421952194294,15.518054531167683
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΑΛΛΗΝΗΣ,ΓΕΡΑΚΑ,ΓΕΡΑΚΑ,Ιδιωτικά Σχολεία,Ιδιωτικό Δημοτικό Σχολείο,7521032,Ιδιωτικό Δημοτικό Σχολείο - ΕΚΠΑΙΔΕΥΤΗΡΙΑ ΜΑΙΡΗ ΑΡΓΥΡΗ ΛΑΙΜΟΥ ΑΝΩΝΥΜΗ ΕΚΠΑΙΔΕΥΤΙΚΗ ΚΑΙ ΜΟΡΦΩΤΙΚΗ ΕΤΑΙΡΕΙΑ - ΕΚΠΑΙΔΕΥΤΗΡΙΑ ΜΑΙΡΗ ΑΡΓΥΡΗ Α.Ε.Μ.Ε.,2106614570.0,2106614571,dimotiko@al.edu.gr,ΓΕΡΑΚΑΣ,ΓΕΡΑΚΑ 1,15344,38.012181,23.859992,18.7247585747126,18.18020911658648,17.778554958266884,16.249221911584243,15.301602381354238,15.507037334937555,15.642084827594076,14.900925847201885,14.438533176826436,14.301267974998,15.127018882753127,15.5806211558759,15.604656315467192,15.012086062539211,15.035575578898724,15.119772740619805,15.310650417079868,16.02094798977205,16.895084485441338,17.456448963709747,14.301267974998
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΜΑΡΑΘΩΝΟΣ,ΜΑΡΑΘΩΝΟΣ,ΜΑΡΑΘΩΝΟΣ,Ιδιωτικά Σχολεία,Ιδιωτικό Δημοτικό Σχολείο,7521036,ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ - ΣΧΟΛΗ ΚΑΛΟΓΕΡΟΠΟΥΛΟΥ Ε.Π.Ε.,2294067477.0,,kalogeropoulou@gmail.com,ΜΑΡΑΘΩΝΑΣ,Λ. ΣΟΥΛΙΟΥ 161,19007,38.150148,23.994977,36.29937959585696,35.96470720709205,35.8545463733566,34.601988796070025,33.88319546560921,34.329396817574136,34.63683113501171,34.07136596268851,33.786608697469255,33.83376053393541,34.73936609848458,35.26150483290762,35.44859529344688,34.95158282001673,35.12752884631021,35.36937007739875,35.69965132641824,36.47800617484808,37.40441726559096,37.96864003964607,33.786608697469255
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΔΙΟΝΥΣΟΥ,ΑΝΟΙΞΕΩΣ,ΑΝΟΙΞΕΩΣ,Ιδιωτικά Σχολεία,Ιδιωτικό Δημοτικό Σχολείο,7521042,ΙΔΙΩΤΙΚΟ - ΙΣΟΤΙΜΟ ΔΗΜΟΤΙΚΟ ΦΙΛΕΚΠΑΙΔΕΥΤΙΚΗ ΕΤΑΙΡΙΑ ΑΡΣΑΚΕΙΑ - ΤΟΣΙΤΣΕΙΑ ΣΧΟΛΕΙΑ Α΄ ΑΡΣΑΚΕΙΟ - ΤΟΣΙΤΣΕΙΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΕΚΑΛΗΣ,2106218250.0,2108141216,a-dhm-e@arsakeio.gr,ΑΝΟΙΞΗ,ΛΕΩΦΟΡΟΣ ΜΑΡΑΘΩΝΟΣ  1,14569,38.122542,23.85763,21.36409583360848,21.124034400768096,21.14458281137572,20.0980215328623,19.5558410281251,20.123361416631766,20.529006269301373,20.136902880648723,20.022777467507098,20.23839515091631,21.155773997999088,21.713664627077648,22.078239003857544,21.74229789855745,22.135600843580463,22.65761747752151,23.33164272046247,24.33162845777045,25.6243604713884,26.430574358808254,19.5558410281251
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΔΙΟΝΥΣΟΥ,ΑΝΟΙΞΕΩΣ,ΑΝΟΙΞΕΩΣ,Ιδιωτικά Σχολεία,Ιδιωτικό Δημοτικό Σχολείο,7521044,ΙΔΙΩΤΙΚΟ - ΙΣΟΤΙΜΟ ΔΗΜΟΤΙΚΟΦΙΛΕΚΠΑΙΔΕΥΤΙΚΗ ΕΤΑΙΡΙΑΑΡΣΑΚΕΙΑ - ΤΟΣΙΤΣΕΙΑ ΣΧΟΛΕΙΑΒ' ΑΡΣΑΚΕΙΟ - ΤΟΣΙΤΣΕΙΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΕΚΑΛΗΣ,2106218250.0,2108141216,b-dhm-e@arsakeio.gr,ΑΝΟΙΞΗ,ΛΕΩΦΟΡΟΣ ΜΑΡΑΘΩΝΟΣ 1,14569,38.122515,23.857702,21.369598494621187,21.12934067341188,21.149641091042728,20.102680044498776,19.560181470627807,20.127530877925736,20.533040885066907,20.14065952805119,20.02628113324113,20.241674614680445,21.15908555483763,21.716955685541443,22.08131479046777,21.745150521876067,22.138205368760325,22.659917639450047,23.333591088199224,24.33339209266092,25.625812885598123,26.431827467477063,19.560181470627807
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΔΙΟΝΥΣΟΥ,ΑΝΟΙΞΕΩΣ,ΑΝΟΙΞΕΩΣ,Ιδιωτικά Σχολεία,Ιδιωτικό Δημοτικό Σχολείο,7521046,ΙΔΙΩΤΙΚΟ - ΙΣΟΤΙΜΟ ΔΗΜΟΤΙΚΟΦΙΛΕΚΠΑΙΔΕΥΤΙΚΗ ΕΤΑΙΡΙΑΑΡΣΑΚΕΙΑ - ΤΟΣΙΤΣΕΙΑ ΣΧΟΛΕΙΑΓ ΑΡΣΑΚΕΙΟ - ΤΟΣΙΤΣΕΙΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΕΚΑΛΗΣ,2106218250.0,2108141216,c-dhm-e@arsakeio.gr,ΑΝΟΙΞΗ,ΛΕΩΦΟΡΟΣ ΜΑΡΑΘΩΝΟΣ  1,14569,38.122515,23.857702,21.369598494621187,21.12934067341188,21.149641091042728,20.102680044498776,19.560181470627807,20.127530877925736,20.533040885066907,20.14065952805119,20.02628113324113,20.241674614680445,21.15908555483763,21.716955685541443,22.08131479046777,21.745150521876067,22.138205368760325,22.659917639450047,23.333591088199224,24.33339209266092,25.625812885598123,26.431827467477063,19.560181470627807
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΩΡΩΠΟΥ,ΑΦΙΔΝΩΝ,ΑΦΙΔΝΩΝ,Ιδιωτικά Σχολεία,Ιδιωτικό Δημοτικό Σχολείο,7521050,ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ - ΕΚΠΑΙΔΕΥΤΙΚΗ ΑΝΑΓΕΝΝΗΣΗ - ΕΚΠΑΙΔΕΥΤΗΡΙΑ ΑΝΤΩΝΟΠΟΥΛΟΥ,2295029840.0,2295029845,info@anagennisi.edu.gr,ΑΦΙΔΝΕΣ,ΧΡΥΣΑΝΘΕΜΩΝ 11,19014,38.190365,23.842256,24.352883295980625,24.30231372070564,24.538760315609423,23.85801212598448,23.576872885142137,24.247654410299717,24.73507566197604,24.54517218761556,24.599042717229025,24.94843953502254,25.820902807085016,26.37714646889064,26.865024481104825,26.669031112739034,27.195216899850173,27.87356526194277,28.71944897063053,29.79711024612244,31.22446205284136,32.11527402239257,23.576872885142137
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,Δημοτικά Σχολεία,Ολοήμερο Δημοτικό Σχολείο Ειδικής Αγωγής,9521038,ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΑΥΡΙΟΥ,2292022095.0,2292022095,mail@dim-eid-lavriou.att.sch.gr,ΛΑΥΡΙΟ,ΣΤΡΑΒΩΝΟΣ ΚΑΙ ΑΝΩΝΥΜΩΝ,19500,37.71457,24.053293,50.5860778422815,49.89859613305236,49.16401833096458,47.71717489103948,46.73247424854537,46.38903260499868,46.10120762072442,45.29123296795009,44.61489312934593,44.05474861997703,44.2317304523148,44.2409811374563,43.68278353971979,43.03660028601868,42.37927951074664,41.5544540024506,40.57121952712372,40.0355501524344,39.09417163737695,38.46627106737228,38.46627106737228
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,Νηπιαγωγεία,Ολοήμερο Νηπιαγωγείο Ειδικής Αγωγής,9521039,ΕΙΔΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΛΑΥΡΙΟΥ,2292022095.0,2292022095,mail@nip-eid-lavriou.att.sch.gr,ΛΑΥΡΙΟ,ΣΤΡΑΒΩΝΟΣ & ΑΝΩΝΥΜΩΝ,19500,37.714908,24.053001,50.53948284776712,49.85200301761345,49.117469411041085,47.67052427741187,46.68577526504215,46.34243377206235,46.05468737182747,45.244667747721074,44.5683230750522,44.00822670102224,44.18538165341524,44.19474921190091,43.63664703675549,42.99040025662085,42.33317992666797,41.50849192656835,40.52544311753415,39.99007330255989,39.04913143872329,38.42153271614675,38.42153271614675
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΡΑΦΗΝΑΣ - ΠΙΚΕΡΜΙΟΥ,ΡΑΦΗΝΑΣ,ΡΑΦΗΝΑΣ,Νηπιαγωγεία,Ολοήμερο Νηπιαγωγείο Ειδικής Αγωγής,9051933,ΕΙΔΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΝΤΑΟΥ ΠΕΝΤΕΛΗΣ- ΡΑΦΗΝΑ,2294078482.0,2294079518,mail@nip-eid-pentel.att.sch.gr,ΝΤΑΟΥ ΠΕΝΤΕΛΗΣ- ΡΑΦΗΝΑ,ΑΝΔΡΕΑ ΠΑΠΑΝΔΡΕΟΥ,19009,38.026838,23.97279,31.227693751413597,30.70667106637693,30.334228065651804,28.818805528431945,27.87995824314066,28.088405533856847,28.216176452369293,27.463723487497514,26.9807977467462,26.806983807924567,27.599296408809035,28.02314374296934,27.97708600352159,27.34432133027685,27.261644264603618,27.185590503073428,27.145866860048464,27.64641273849811,28.17291234112717,28.492767188709436,26.806983807924567
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΩΡΩΠΟΥ,ΩΡΩΠΙΩΝ,ΩΡΩΠΟΥ,Δημοτικά Σχολεία,Ολοήμερο Δημοτικό Σχολείο Ειδικής Αγωγής,9521488,ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΩΡΩΠΟΥ,2295079945.0,2295079945,mail@dim-eid-oropou.att.sch.gr,ΧΑΛΚΟΥΤΣΙ,ΣΩΚΡΑΤΟΥΣ  9,19015,38.331642,23.732014,32.40853751262141,32.76140228295009,33.38063779080631,33.606625501521975,33.91132024144555,34.63822169246521,35.18740889509937,35.44636377154675,35.82995894399744,36.386710486101336,37.01009416185808,37.46623345836433,38.13492824353872,38.26952151719133,39.00190219433277,39.92717860140792,41.04952771212877,42.17834441165896,43.771627726126745,44.78192833582425,32.40853751262141
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,Δημοτικά Σχολεία,Ενιαίου Τύπου Ολοήμερο Δημοτικό Σχολείο,9521336,4ο  ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΑΡΚΟΠΟΥΛΟΥ,2299022978.0,2299022978,mail@4dim-markop.att.sch.gr,ΜΑΡΚΟΠΟΥΛΟ,ΑΝΑΞΑΓΟΡΑ ΚΑΙ  ΑΙΣΧΥΛΟΥ,19003,37.889573,23.94345,30.828618494197336,30.160738923580997,29.51002543490007,27.94994320180189,26.91624648939346,26.74174490596183,26.583093098011005,25.73283041418637,25.07349732239135,24.609999026962324,25.0385525040487,25.21355775000076,24.81437918439145,24.11269412019999,23.631441324584216,23.04525912026368,22.37933037862261,22.274833056723956,21.9596996094576,21.756492551795624,21.756492551795624
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΠΑΛΛΗΝΗΣ,ΓΕΡΑΚΑ,ΓΕΡΑΚΑ,Δημοτικά Σχολεία,Ενιαίου Τύπου Ολοήμερο Δημοτικό Σχολείο,9521196,7ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΕΡΑΚΑ,2106618649.0,2106618649,mail@7dim-gerak.att.sch.gr,ΓΕΡΑΚΑΣ,Νυμφών 46 Β,15344,38.027197,23.847183,17.33101259101037,16.825681593812735,16.48891123567709,15.01117449368176,14.116662132719169,14.403474516143731,14.600967736911738,13.917140625289369,13.523314158246514,13.469781254011354,14.34292114751942,14.835377779951456,14.949886018795407,14.413003011390511,14.543446007673436,14.76246388310629,15.113420673526448,15.935143054975043,16.971474897943338,17.631272448793975,13.469781254011354
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,ΑΡΤΕΜΙΔΟΣ,ΑΡΤΕΜΙΔΑΣ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9521201,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΡΤΕΜΙΔΟΣ,2294088720.0,2294088720,mail@6nip-artem.att.sch.gr,ΑΡΚΑΔΙΑΣ ΚΑΙ ΙΩΑΝΝΙΝΩΝ ΑΡΤΕΜΙΔΑ,ΑΡΚΑΔΙΑΣ ΚΑΙ ΙΩΑΝΝΙΝΩΝ,19016,37.989457,24.011122,35.56779509625034,34.99961948968369,34.548972375580824,32.9865508891075,31.998805473711013,32.11184855416918,32.166119622125656,31.3657504046163,30.81976261045328,30.55955645990885,31.273110204092983,31.638044559933174,31.487504783781056,30.81478985460279,30.610034717784487,30.375072609883382,30.136515271059416,30.45712068802392,30.717044585778037,30.864259833609395,30.136515271059416
ΠΕΡΙΦΕΡΕΙΑΚΗ Δ/ΝΣΗ Π/ΘΜΙΑΣ ΚΑΙ Δ/ΘΜΙΑΣ ΕΚΠ/ΣΗΣ ΑΤΤΙΚΗΣ,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΡΑΦΗΝΑΣ - ΠΙΚΕΡΜΙΟΥ,ΠΙΚΕΡΜΙΟΥ,ΠΙΚΕΡΜΙΟΥ,Νηπιαγωγεία,Ενιαίου Τύπου Ολοήμερο Νηπιαγωγείο,9521351,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΙΚΕΡΜΙΟΥ,2169000789.0,2106036243,mail@2nip-pikerm.att.sch.gr,ΠΙΚΕΡΜΙΟΥ,ΙΕΡΕΩΣ ΚΟΝΤΟΡΑΒΔΗ 9,19009,38.004236,23.938092,27.399261601600685,26.844345476947662,26.41896164729893,24.870925090807965,23.900115114505297,24.05363192617335,24.14198405328757,23.363108493680848,22.84802389079413,22.634065747249164,23.394986428115075,23.796413676249333,23.711587209704955,23.063368574033586,22.941745421276728,22.82224237328348,22.73892474436815,23.21046320447675,23.708080998083304,24.017751399193536,22.634065747249164
